ID;DEST_CRED;SEXO;CATEGORIA_NEG;EXPERIENCIA_NEGOCIO;ESTADO_CIVIL;EDAD; NIVEL_ENDEUDAMIENTO ;NUMERO_ENTIDADES;M_MAX;ING_BRUTO
193093832;Crédito vehículo;Mujer;Comercio;48;Viudo;50; 34,53 ;tres;16; 5.213.000 
339052319;Consumo;Hombre;Comercio;6;Unión Libre;43; 21,64 ;tres;0; 6.041.000 
846421300;Activo fijo;Hombre;Comercio;20;Soltero;48; 73,94 ;cinco o +;24; 5.442.000 
552435933;Activo fijo;Mujer;Servicios;306;Unión Libre;39; 20,16 ;dos;0; 5.338.000 
508006075;Crédito vehículo;Mujer;Producción;70;Casado;42; 78,56 ;uno;18; 13.257.000 
402854588;Capital de trabajo;Hombre;Informal;118;Unión Libre;43; 48,87 ;tres;27; 10.787.000 
477931149;Crédito vehículo;Hombre;Comercio;67;Soltero;43; 66,94 ;cuatro;66; 9.565.000 
196782504;Crédito vehículo;Hombre;Informal;156;Unión Libre;31; 43,22 ;tres;8; 7.566.000 
426638620;Consumo;Mujer;Producción;241;Casado;58; 74,02 ;cuatro;8; 4.597.000 
239422475;Crédito vehículo;Hombre;Servicios;602;Divorciado;68; 7,99 ;dos;73; 8.430.000 
884749259;Consumo;Hombre;Comercio;107;Unión Libre;62; 50,44 ;dos;5; 3.997.000 
32257755;Activo fijo;Mujer;Comercio;7;Divorciado;47; 44,05 ;uno;36; 3.285.000 
711635968;Crédito vehículo;Mujer;Producción;37;Unión Libre;27; 77,20 ;tres;0; 4.650.000 
81352961;Consumo;Mujer;Comercio;469;Soltero;39; 41,90 ;dos;17; 2.877.000 
131012534;Consumo;Hombre;Comercio;46;Casado;64; 73,78 ;tres;15; 2.987.000 
118084643;Consumo;Mujer;Producción;211;Divorciado;42; 8,98 ;tres;267; 10.455.000 
560500872;Consumo;Hombre;Comercio;524;Soltero;36; 21,13 ;tres;2; 3.199.000 
139702070;Capital de trabajo;Mujer;Producción;126;Soltero;36; 10,29 ;dos;50; 11.975.000 
361853209;Consumo;Mujer;Producción;426;Divorciado;57; 57,84 ;uno;195; 3.614.000 
523688952;Consumo;Hombre;Comercio;477;Casado;56; 76,40 ;cuatro;19; 12.217.000 
109750590;Consumo;Mujer;Comercio;388;Divorciado;28; 8,23 ;tres;21; 16.053.000 
367423999;Activo fijo;Mujer;Comercio;84;Divorciado;24; 11,62 ;cinco o +;8; 5.337.000 
11444917;Activo fijo;Hombre;Comercio;308;Divorciado;41; 63,56 ;uno;128; 8.869.000 
736469490;Consumo;Hombre;Informal;548;Divorciado;23; 71,56 ;tres;12; 11.629.000 
924183085;Capital de trabajo;Hombre;Servicios;390;Divorciado;45; 14,27 ;dos;291; 9.737.000 
621236591;Crédito vehículo;Mujer;Servicios;345;Divorciado;39; 58,40 ;uno;39; 5.252.000 
163985821;Activo fijo;Mujer;Comercio;11;Casado;46; 66,11 ;tres;6; 5.233.000 
341669753;Consumo;Hombre;Comercio;133;Casado;31; 41,28 ;dos;88; 4.053.000 
469617837;Capital de trabajo;Mujer;Comercio;524;Soltero;57; 42,30 ;cuatro;64; 10.149.000 
593647951;Consumo;Mujer;Comercio;173;Divorciado;47; 50,30 ;tres;12; 5.460.000 
525437670;Crédito vehículo;Hombre;Producción;190;Unión Libre;48; 63,56 ;dos;3; 5.093.000 
353484988;Activo fijo;Mujer;Servicios;203;Unión Libre;61; 7,18 ;uno;0; 9.603.000 
697757260;Consumo;Hombre;Comercio;45;Divorciado;45; 52,76 ;tres;11; 2.994.000 
174357894;Consumo;Hombre;Producción;168;Divorciado;58; 91,49 ;cinco o +;21; 3.793.000 
576502933;Consumo;Mujer;Informal;98;Divorciado;45; 52,50 ;dos;16; 10.696.000 
312302903;Consumo;Hombre;Comercio;520;Soltero;49; 42,87 ;tres;11; 6.271.000 
619446665;Consumo;Mujer;Servicios;69;Casado;47; 61,06 ;tres;13; 6.750.000 
589837153;Consumo;Mujer;Comercio;524;Casado;37; 14,52 ;tres;18; 8.650.000 
445916444;Capital de trabajo;Hombre;Comercio;13;Casado;43; 71,17 ;uno;40; 3.199.000 
504160504;Consumo;Mujer;Comercio;298;Casado;25; 26,78 ;tres;26; 11.062.000 
501668215;Activo fijo;Mujer;Comercio;485;Casado;26; 43,22 ;tres;23; 5.301.000 
218609456;Activo fijo;Mujer;Comercio;445;Soltero;49; 42,69 ;tres;14; 3.716.000 
383618422;Activo fijo;Mujer;Comercio;123;Unión Libre;27; 62,55 ;uno;2; 10.993.000 
358295120;Consumo;Mujer;Comercio;187;Casado;45; 43,65 ;uno;68; 5.239.000 
178583022;Consumo;Hombre;Comercio;275;Casado;43; 76,06 ;cuatro;5; 4.501.000 
459029350;Capital de trabajo;Hombre;Producción;185;Divorciado;36; 67,17 ;tres;12; 6.188.000 
397792117;Crédito vehículo;Hombre;Servicios;240;Unión Libre;52; 15,07 ;tres;10; 5.224.000 
448444866;Consumo;Mujer;Producción;35;Soltero;55; 57,35 ;uno;12; 3.822.000 
752317163;Capital de trabajo;Mujer;Servicios;594;Divorciado;55; 45,56 ;cinco o +;16; 7.949.000 
249460931;Consumo;Mujer;Producción;429;Soltero;42; 56,70 ;cinco o +;0; 4.310.000 
407185700;Consumo;Mujer;Comercio;106;Unión Libre;64; 21,18 ;tres;3; 11.935.000 
418363958;Consumo;Hombre;Servicios;461;Unión Libre;21; 79,74 ;cuatro;24; 5.382.000 
18457176;Activo fijo;Hombre;Comercio;308;Casado;36; 95,13 ;uno;64; 3.351.000 
528912214;Consumo;Mujer;Comercio;158;Casado;49; 83,15 ;tres;51; 9.075.000 
273606084;Crédito vehículo;Mujer;Servicios;221;Soltero;50; 44,13 ;tres;41; 8.921.000 
188536379;Consumo;Mujer;Servicios;258;Unión Libre;50; 6,39 ;dos;0; 11.868.000 
967199415;Crédito vehículo;Mujer;Producción;175;Soltero;59; 1,00 ;uno;42; 5.245.000 
960329709;Capital de trabajo;Hombre;Comercio;292;Unión Libre;63; 76,39 ;tres;16; 5.496.000 
92798948;Consumo;Mujer;Comercio;148;Unión Libre;25; 62,33 ;cuatro;25; 5.342.000 
84735218;Consumo;Hombre;Comercio;247;Divorciado;47; 78,36 ;cinco o +;16; 10.993.000 
682483884;Consumo;Hombre;Comercio;36;Casado;45; 18,24 ;cinco o +;10; 5.320.000 
531887116;Consumo;Hombre;Producción;120;Soltero;40; 43,54 ;cinco o +;255; 10.785.000 
599637418;Consumo;Hombre;Comercio;237;Casado;34; 81,50 ;cuatro;1; 4.147.000 
71495418;Crédito vehículo;Mujer;Comercio;75;Soltero;36; 41,74 ;uno;18; 9.680.000 
968132420;Consumo;Mujer;Comercio;504;Divorciado;43; 32,03 ;dos;21; 9.892.000 
657125560;Consumo;Mujer;Comercio;600;Casado;25; 51,92 ;cuatro;41; 13.251.000 
28616143;Activo fijo;Mujer;Servicios;10;Soltero;46; 23,52 ;cuatro;10; 10.788.000 
163355176;Activo fijo;Mujer;Comercio;436;Soltero;44; 35,41 ;uno;79; 5.499.000 
618443245;Crédito vehículo;Hombre;Comercio;62;Unión Libre;60; 53,35 ;uno;3; 5.391.000 
782926205;Crédito vehículo;Mujer;Comercio;524;Soltero;44; 60,51 ;dos;86; 3.078.000 
404657141;Consumo;Mujer;Comercio;125;Casado;62; 69,43 ;cuatro;88; 5.391.000 
598135199;Consumo;Mujer;Producción;465;Casado;44; 78,42 ;tres;82; 6.150.000 
124032253;Consumo;Hombre;Comercio;322;Divorciado;56; 28,21 ;cuatro;23; 5.302.000 
371381772;Activo fijo;Mujer;Informal;141;Casado;47; 89,62 ;tres;31; 9.013.000 
507775343;Activo fijo;Hombre;Comercio;17;Casado;43; 15,92 ;cinco o +;5; 5.833.000 
150577973;Consumo;Mujer;Comercio;232;Unión Libre;38; 60,05 ;uno;4; 3.506.000 
244525436;Consumo;Mujer;Comercio;588;Soltero;44; 54,62 ;tres;9; 5.500.000 
46568087;Consumo;Mujer;Comercio;496;Divorciado;48; 82,04 ;tres;18; 12.332.000 
748990412;Capital de trabajo;Hombre;Comercio;87;Unión Libre;50; 69,93 ;dos;21; 11.209.000 
357358706;Consumo;Mujer;Producción;453;Unión Libre;31; 26,64 ;uno;10; 5.224.000 
503306980;Consumo;Mujer;Comercio;209;Divorciado;43; 20,03 ;dos;78; 6.629.000 
41835394;Crédito vehículo;Hombre;Comercio;192;Casado;49; 99,09 ;tres;7; 9.021.000 
205691730;Consumo;Mujer;Informal;400;Casado;39; 59,30 ;uno;63; 5.205.000 
117205112;Activo fijo;Hombre;Emprendedor;15;Unión Libre;41; 24,61 ;cuatro;40; 13.466.000 
369177208;Consumo;Hombre;Producción;130;Casado;43; 33,31 ;tres;27; 9.636.000 
881581481;Crédito vehículo;Mujer;Comercio;21;Soltero;25; 75,82 ;cuatro;38; 3.527.000 
3545714;Crédito vehículo;Mujer;Comercio;517;Soltero;21; 41,66 ;dos;33; 10.934.000 
717888265;Consumo;Hombre;Servicios;150;Soltero;51; 90,19 ;tres;8; 11.456.000 
294405663;Activo fijo;Mujer;Servicios;31;Divorciado;45; 85,80 ;cuatro;37; 14.797.000 
153577250;Consumo;Mujer;Producción;507;Soltero;26; 3,33 ;cuatro;29; 7.532.000 
79638315;Consumo;Hombre;Servicios;443;Divorciado;51; 43,22 ;cuatro;12; 9.088.000 
568105936;Crédito vehículo;Hombre;Servicios;307;Divorciado;47; 40,65 ;cuatro;21; 4.153.000 
135086969;Capital de trabajo;Hombre;Comercio;334;Divorciado;36; 80,41 ;tres;77; 3.888.000 
367300755;Crédito vehículo;Hombre;Comercio;555;Divorciado;48; 85,02 ;uno;18; 8.607.000 
12202075;Capital de trabajo;Hombre;Producción;405;Soltero;40; 24,66 ;dos;46; 4.738.000 
812892691;Consumo;Mujer;Comercio;71;Casado;43; 81,54 ;cuatro;49; 7.623.000 
392652039;Consumo;Hombre;Servicios;134;Casado;25; 44,28 ;tres;19; 6.833.000 
395392660;Crédito vehículo;Mujer;Servicios;123;Unión Libre;41; 71,19 ;uno;22; 14.665.000 
312154183;Consumo;Hombre;Emprendedor;12;Unión Libre;37; 84,45 ;cinco o +;15; 5.265.000 
547306479;Consumo;Hombre;Producción;205;Casado;28; 10,20 ;cuatro;22; 9.701.000 
209790319;Activo fijo;Mujer;Comercio;273;Unión Libre;21; 45,78 ;uno;256; 3.391.000 
892493741;Crédito vehículo;Hombre;Servicios;225;Divorciado;70; 67,01 ;cinco o +;25; 8.659.000 
832486759;Consumo;Mujer;Comercio;273;Casado;42; 37,10 ;tres;70; 8.934.000 
787913068;Consumo;Mujer;Comercio;386;Casado;52; 88,34 ;cinco o +;24; 4.509.000 
240829237;Capital de trabajo;Hombre;Comercio;32;Soltero;32; 34,82 ;tres;0; 5.389.000 
18114651;Consumo;Hombre;Servicios;85;Soltero;62; 89,45 ;cuatro;20; 12.412.000 
119189127;Consumo;Hombre;Producción;38;Casado;65; 81,07 ;uno;46; 4.118.000 
481001727;Crédito vehículo;Mujer;Comercio;89;Unión Libre;43; 59,46 ;tres;2; 5.293.000 
640155826;Capital de trabajo;Hombre;Comercio;36;Casado;57; 2,44 ;dos;75; 9.138.000 
500352861;Consumo;Mujer;Comercio;32;Casado;29; 46,18 ;cinco o +;23; 5.301.000 
159298299;Crédito vehículo;Hombre;Comercio;38;Soltero;53; 57,42 ;tres;6; 5.391.000 
205422222;Activo fijo;Hombre;Informal;96;Casado;25; 26,68 ;dos;23; 4.322.000 
403957458;Consumo;Mujer;Producción;19;Unión Libre;38; 21,89 ;cuatro;32; 10.094.000 
514962366;Capital de trabajo;Hombre;Informal;158;Divorciado;44; 87,88 ;tres;1; 9.929.000 
657796487;Capital de trabajo;Hombre;Servicios;218;Unión Libre;48; 65,68 ;dos;13; 5.386.000 
696891558;Activo fijo;Hombre;Comercio;511;Casado;31; 67,56 ;tres;30; 9.806.000 
911296331;Activo fijo;Mujer;Comercio;12;Divorciado;50; 45,94 ;tres;28; 3.085.000 
353112154;Consumo;Mujer;Producción;493;Unión Libre;56; 20,22 ;tres;26; 13.261.000 
913297725;Capital de trabajo;Hombre;Producción;565;Soltero;60; 37,98 ;cuatro;26; 4.124.000 
788038753;Capital de trabajo;Hombre;Comercio;22;Divorciado;59; 16,96 ;cinco o +;3; 4.650.000 
525342189;Crédito vehículo;Hombre;Comercio;140;Soltero;46; 65,20 ;cuatro;70; 5.224.000 
245363905;Consumo;Mujer;Comercio;292;Unión Libre;42; 53,59 ;uno;29; 5.205.000 
843972240;Consumo;Hombre;Comercio;366;Casado;43; 3,52 ;cuatro;15; 9.589.000 
844472346;Capital de trabajo;Mujer;Servicios;128;Viudo;45; 61,14 ;cuatro;9; 5.498.000 
21012103;Consumo;Hombre;Comercio;23;Soltero;36; 54,73 ;tres;30; 10.249.000 
629688176;Consumo;Mujer;Producción;587;Casado;44; 46,35 ;tres;20; 3.619.000 
228538908;Consumo;Mujer;Comercio;205;Unión Libre;63; 84,10 ;cuatro;18; 5.202.000 
439674880;Capital de trabajo;Hombre;Producción;329;Unión Libre;51; 68,37 ;tres;5; 4.068.000 
617225140;Consumo;Hombre;Comercio;95;Divorciado;40; 59,15 ;uno;145; 10.619.000 
499481011;Crédito vehículo;Hombre;Producción;194;Soltero;38; 69,50 ;dos;18; 8.875.000 
73780358;Consumo;Hombre;Producción;32;Divorciado;53; 68,82 ;tres;8; 5.334.000 
207167265;Consumo;Mujer;Comercio;34;Casado;39; 63,19 ;tres;78; 5.284.000 
335017274;Capital de trabajo;Mujer;Emprendedor;9;Divorciado;43; 70,60 ;tres;21; 5.460.000 
527049831;Capital de trabajo;Hombre;Comercio;167;Viudo;62; 52,35 ;dos;3; 3.923.000 
749802421;Crédito vehículo;Hombre;Comercio;620;Soltero;47; 55,02 ;tres;18; 5.351.000 
993986677;Crédito vehículo;Mujer;Producción;158;Divorciado;48; 49,81 ;uno;191; 16.176.000 
771056375;Consumo;Mujer;Producción;360;Divorciado;48; 29,37 ;tres;26; 5.252.000 
948266803;Capital de trabajo;Hombre;Comercio;171;Soltero;61; 34,60 ;tres;5; 9.338.000 
446297139;Activo fijo;Mujer;Servicios;317;Divorciado;33; 57,29 ;dos;87; 9.524.000 
579457143;Consumo;Mujer;Comercio;182;Unión Libre;61; 26,53 ;tres;10; 7.246.000 
850458064;Consumo;Mujer;Comercio;331;Soltero;43; 66,19 ;dos;20; 12.068.000 
781048683;Consumo;Mujer;Servicios;200;Unión Libre;39; 43,65 ;cuatro;0; 12.721.000 
342046884;Consumo;Hombre;Informal;367;Unión Libre;26; 43,22 ;cuatro;88; 11.113.000 
911458880;Crédito vehículo;Hombre;Producción;259;Unión Libre;38; 16,41 ;cuatro;89; 10.914.000 
650957454;Consumo;Mujer;Comercio;166;Divorciado;39; 40,00 ;cuatro;14; 5.219.000 
995676953;Activo fijo;Hombre;Producción;297;Divorciado;41; 9,92 ;dos;0; 5.293.000 
555734676;Capital de trabajo;Mujer;Informal;262;Unión Libre;31; 18,78 ;cuatro;31; 9.946.000 
364217301;Consumo;Hombre;Comercio;56;Casado;62; 24,57 ;cuatro;5; 5.460.000 
702540809;Consumo;Mujer;Comercio;353;Divorciado;49; 55,01 ;tres;27; 5.368.000 
446464815;Capital de trabajo;Hombre;Comercio;260;Divorciado;40; 13,55 ;dos;23; 5.442.000 
359002765;Crédito vehículo;Hombre;Informal;461;Unión Libre;53; 4,41 ;tres;27; 5.442.000 
137731986;Activo fijo;Hombre;Comercio;105;Divorciado;70; 35,66 ;uno;7; 6.271.000 
30445881;Consumo;Hombre;Servicios;71;Soltero;47; 4,47 ;dos;10; 5.467.000 
424307692;Crédito vehículo;Hombre;Informal;240;Soltero;54; 13,16 ;tres;5; 5.301.000 
975247325;Consumo;Hombre;Producción;124;Divorciado;51; 15,84 ;tres;25; 13.531.000 
577746921;Consumo;Hombre;Producción;260;Unión Libre;43; 68,66 ;dos;73; 6.565.000 
665074677;Crédito vehículo;Hombre;Producción;88;Unión Libre;45; 43,65 ;cuatro;76; 3.588.000 
824220002;Consumo;Hombre;Producción;31;Casado;43; 53,37 ;cinco o +;9; 5.442.000 
51748591;Consumo;Hombre;Comercio;102;Casado;47; 35,58 ;uno;16; 7.876.000 
723878245;Consumo;Hombre;Comercio;96;Divorciado;44; 43,54 ;dos;294; 12.058.000 
226218686;Activo fijo;Hombre;Producción;390;Divorciado;54; 50,01 ;uno;89; 2.707.000 
324495825;Consumo;Hombre;Informal;52;Soltero;50; 43,77 ;uno;27; 7.918.000 
221854301;Activo fijo;Mujer;Comercio;206;Soltero;45; 11,24 ;dos;4; 7.996.000 
724063642;Consumo;Mujer;Servicios;220;Casado;62; 57,49 ;tres;4; 6.779.000 
967481566;Crédito vehículo;Mujer;Comercio;78;Unión Libre;43; 41,95 ;dos;85; 3.273.000 
37941570;Crédito vehículo;Hombre;Informal;597;Unión Libre;56; 75,43 ;cinco o +;320; 8.674.000 
401849473;Activo fijo;Mujer;Emprendedor;11;Soltero;52; 52,27 ;tres;15; 5.219.000 
173618447;Consumo;Mujer;Servicios;240;Divorciado;35; 82,41 ;tres;18; 9.832.000 
820065259;Consumo;Mujer;Producción;494;Soltero;43; 49,76 ;cuatro;68; 4.074.000 
266250194;Crédito vehículo;Hombre;Comercio;17;Divorciado;57; 43,22 ;cuatro;89; 9.878.000 
710300881;Consumo;Hombre;Producción;387;Unión Libre;58; 17,57 ;uno;9; 10.045.000 
565891858;Consumo;Hombre;Comercio;255;Unión Libre;42; 61,50 ;dos;13; 6.921.000 
680561443;Activo fijo;Hombre;Comercio;169;Unión Libre;50; 81,33 ;tres;13; 5.544.000 
250962933;Crédito vehículo;Hombre;Informal;459;Casado;26; 10,03 ;dos;179; 6.344.000 
77436139;Activo fijo;Mujer;Producción;122;Divorciado;52; 42,67 ;cuatro;59; 3.863.000 
187234844;Capital de trabajo;Hombre;Servicios;99;Casado;36; 18,38 ;cinco o +;11; 4.455.000 
985638732;Activo fijo;Hombre;Comercio;577;Divorciado;62; 52,08 ;uno;5; 7.975.000 
854393459;Capital de trabajo;Hombre;Comercio;505;Unión Libre;38; 74,87 ;tres;19; 5.393.000 
183082240;Activo fijo;Mujer;Comercio;197;Unión Libre;55; 50,14 ;dos;28; 5.449.000 
296695545;Consumo;Hombre;Comercio;492;Unión Libre;43; 27,05 ;dos;85; 2.533.000 
207704133;Activo fijo;Hombre;Comercio;157;Unión Libre;58; 13,49 ;cuatro;14; 8.245.000 
778158152;Crédito vehículo;Hombre;Comercio;378;Casado;65; 5,48 ;cuatro;9; 8.154.000 
115029764;Activo fijo;Hombre;Producción;144;Soltero;25; 44,25 ;tres;0; 5.368.000 
727140088;Activo fijo;Hombre;Comercio;211;Soltero;41; 45,74 ;uno;12; 11.827.000 
512330038;Consumo;Hombre;Comercio;477;Divorciado;30; 27,49 ;tres;21; 3.539.000 
677754597;Capital de trabajo;Hombre;Comercio;99;Divorciado;48; 87,88 ;tres;3; 10.901.000 
184512722;Crédito vehículo;Hombre;Comercio;369;Divorciado;36; 23,58 ;dos;2; 5.281.000 
518484193;Capital de trabajo;Hombre;Producción;231;Divorciado;53; 71,47 ;cuatro;25; 3.654.000 
887167625;Crédito vehículo;Hombre;Producción;520;Divorciado;48; 42,87 ;dos;18; 8.553.000 
527157246;Consumo;Hombre;Comercio;41;Soltero;39; 61,44 ;tres;10; 9.840.000 
483576961;Crédito vehículo;Hombre;Comercio;469;Soltero;31; 47,56 ;cuatro;89; 3.851.000 
537491379;Crédito vehículo;Mujer;Comercio;203;Soltero;41; 51,06 ;tres;19; 6.690.000 
755162894;Consumo;Hombre;Comercio;416;Casado;51; 43,76 ;uno;62; 3.857.000 
22339591;Consumo;Hombre;Producción;219;Casado;43; 43,84 ;cuatro;17; 5.500.000 
849163749;Activo fijo;Mujer;Comercio;173;Soltero;31; 17,05 ;uno;77; 6.998.000 
364093941;Crédito vehículo;Hombre;Comercio;355;Soltero;51; 87,26 ;cuatro;9; 6.664.000 
676637166;Consumo;Hombre;Comercio;41;Divorciado;48; 30,60 ;dos;24; 5.204.000 
49960052;Consumo;Mujer;Servicios;507;Soltero;62; 60,50 ;uno;27; 3.988.000 
733710468;Consumo;Hombre;Comercio;48;Casado;42; 66,01 ;dos;17; 5.351.000 
320105870;Crédito vehículo;Hombre;Informal;57;Unión Libre;45; 36,74 ;cinco o +;47; 11.615.000 
327964268;Capital de trabajo;Hombre;Comercio;478;Divorciado;26; 44,28 ;dos;21; 10.178.000 
913095155;Capital de trabajo;Hombre;Comercio;364;Unión Libre;56; 4,83 ;cuatro;16; 5.425.000 
241327776;Capital de trabajo;Hombre;Producción;330;Unión Libre;57; 29,90 ;dos;1; 7.177.000 
18740766;Activo fijo;Mujer;Comercio;293;Casado;43; 4,66 ;dos;56; 10.156.000 
624863504;Crédito vehículo;Mujer;Producción;172;Casado;65; 43,90 ;cuatro;14; 3.731.000 
342880439;Activo fijo;Hombre;Comercio;128;Divorciado;43; 30,44 ;tres;12; 5.708.000 
593094762;Consumo;Mujer;Producción;460;Casado;49; 47,74 ;dos;89; 12.215.000 
238725965;Activo fijo;Mujer;Producción;279;Casado;50; 4,92 ;dos;4; 5.391.000 
85571459;Consumo;Mujer;Servicios;408;Soltero;45; 24,71 ;uno;46; 4.616.000 
347815747;Consumo;Hombre;Comercio;583;Divorciado;24; 14,23 ;tres;32; 11.800.000 
800321018;Consumo;Hombre;Producción;339;Divorciado;48; 33,92 ;tres;81; 9.165.000 
336441893;Consumo;Mujer;Producción;12;Soltero;26; 19,32 ;cuatro;203; 3.731.000 
820052601;Activo fijo;Hombre;Producción;453;Divorciado;57; 82,69 ;cuatro;6; 3.966.000 
776240751;Activo fijo;Hombre;Servicios;388;Casado;53; 17,08 ;tres;25; 5.445.000 
223794081;Consumo;Hombre;Emprendedor;21;Soltero;47; 15,31 ;dos;5; 5.273.000 
596764714;Crédito vehículo;Hombre;Comercio;408;Casado;48; 43,65 ;dos;51; 2.945.000 
996117490;Crédito vehículo;Mujer;Producción;553;Soltero;23; 58,02 ;dos;20; 11.441.000 
427853293;Activo fijo;Mujer;Comercio;246;Divorciado;40; 51,18 ;cuatro;41; 10.654.000 
35879604;Consumo;Hombre;Producción;69;Divorciado;38; 27,01 ;tres;35; 7.897.000 
55718608;Consumo;Hombre;Comercio;369;Casado;46; 70,28 ;cinco o +;16; 9.736.000 
21748855;Crédito vehículo;Hombre;Comercio;260;Casado;38; 44,13 ;cinco o +;46; 10.319.000 
66625609;Activo fijo;Hombre;Servicios;401;Casado;41; 62,76 ;tres;14; 8.487.000 
356644409;Activo fijo;Mujer;Producción;183;Casado;41; 32,80 ;uno;72; 5.427.000 
732455543;Activo fijo;Hombre;Comercio;387;Casado;50; 97,20 ;dos;21; 4.650.000 
991921450;Crédito vehículo;Mujer;Comercio;393;Divorciado;41; 47,75 ;cuatro;11; 5.224.000 
356105999;Consumo;Mujer;Producción;560;Divorciado;56; 76,61 ;dos;16; 7.410.000 
461775252;Consumo;Mujer;Servicios;549;Casado;23; 50,51 ;dos;42; 11.836.000 
577546577;Consumo;Mujer;Servicios;84;Casado;42; 44,19 ;tres;232; 6.817.000 
382468140;Consumo;Mujer;Comercio;242;Divorciado;31; 16,48 ;cuatro;21; 6.786.000 
599487169;Consumo;Mujer;Producción;426;Divorciado;39; 10,09 ;tres;13; 2.998.000 
22866611;Activo fijo;Hombre;Comercio;309;Soltero;45; 8,83 ;cuatro;24; 7.565.000 
554677831;Consumo;Mujer;Servicios;516;Divorciado;43; 28,11 ;tres;27; 11.604.000 
638687080;Consumo;Mujer;Producción;481;Casado;50; 80,06 ;tres;7; 9.430.000 
595411906;Capital de trabajo;Hombre;Producción;264;Casado;24; 63,90 ;dos;56; 11.504.000 
363531187;Activo fijo;Hombre;Comercio;83;Soltero;22; 4,87 ;cuatro;11; 5.351.000 
575366550;Activo fijo;Mujer;Producción;357;Divorciado;51; 12,55 ;cuatro;1; 6.835.000 
758592597;Crédito vehículo;Mujer;Informal;584;Unión Libre;63; 90,00 ;dos;29; 5.389.000 
212863279;Activo fijo;Mujer;Servicios;25;Casado;36; 44,13 ;cuatro;11; 11.160.000 
954609609;Consumo;Hombre;Comercio;69;Soltero;24; 57,63 ;dos;19; 7.190.000 
589857100;Consumo;Hombre;Servicios;593;Divorciado;63; 62,52 ;dos;80; 12.213.000 
460290202;Consumo;Hombre;Comercio;204;Unión Libre;63; 43,22 ;uno;35; 4.200.000 
344347166;Capital de trabajo;Hombre;Comercio;175;Casado;52; 78,49 ;cuatro;25; 7.688.000 
320524691;Consumo;Hombre;Comercio;7;Divorciado;36; 65,88 ;cinco o +;18; 5.496.000 
539736465;Crédito vehículo;Hombre;Servicios;617;Casado;43; 15,77 ;dos;78; 10.967.000 
513507007;Consumo;Mujer;Comercio;597;Unión Libre;36; 21,18 ;cinco o +;27; 4.650.000 
409224201;Consumo;Mujer;Comercio;523;Casado;43; 8,42 ;tres;6; 10.566.000 
261340374;Activo fijo;Hombre;Producción;159;Divorciado;42; 66,93 ;cuatro;59; 3.793.000 
700673579;Activo fijo;Hombre;Comercio;205;Casado;51; 27,07 ;tres;22; 5.334.000 
665090214;Activo fijo;Mujer;Comercio;309;Unión Libre;38; 69,78 ;dos;0; 6.707.000 
838796619;Activo fijo;Mujer;Comercio;469;Viudo;52; 26,76 ;cuatro;33; 3.583.000 
402662751;Capital de trabajo;Hombre;Emprendedor;24;Divorciado;37; 48,50 ;tres;28; 5.204.000 
631516872;Consumo;Hombre;Comercio;593;Soltero;47; 34,96 ;cuatro;17; 9.376.000 
259464887;Consumo;Hombre;Servicios;149;Unión Libre;50; 86,54 ;tres;240; 6.519.000 
383127986;Activo fijo;Mujer;Comercio;52;Divorciado;43; 89,78 ;cuatro;347; 6.582.000 
612321289;Consumo;Mujer;Comercio;534;Casado;59; 28,24 ;cuatro;21; 4.553.000 
310290371;Activo fijo;Mujer;Comercio;313;Unión Libre;30; 24,25 ;uno;10; 12.609.000 
734667590;Activo fijo;Mujer;Comercio;523;Casado;51; 47,57 ;dos;49; 8.475.000 
619782180;Consumo;Mujer;Comercio;46;Unión Libre;40; 38,67 ;cuatro;31; 4.362.000 
205642442;Activo fijo;Mujer;Producción;509;Unión Libre;49; 37,36 ;cuatro;40; 8.535.000 
341540130;Consumo;Hombre;Producción;322;Casado;43; 24,05 ;cinco o +;17; 5.489.000 
774041012;Crédito vehículo;Hombre;Comercio;109;Casado;32; 63,87 ;uno;87; 3.041.000 
391403094;Consumo;Hombre;Comercio;261;Unión Libre;48; 59,02 ;uno;85; 6.197.000 
794650804;Consumo;Hombre;Comercio;48;Unión Libre;37; 58,41 ;tres;26; 3.731.000 
98795143;Activo fijo;Hombre;Comercio;384;Soltero;43; 35,02 ;cuatro;4; 5.201.000 
610826863;Crédito vehículo;Mujer;Informal;554;Soltero;42; 44,10 ;uno;251; 4.650.000 
983581783;Consumo;Mujer;Comercio;331;Unión Libre;41; 5,97 ;cuatro;12; 12.761.000 
325837751;Crédito vehículo;Hombre;Comercio;259;Divorciado;65; 44,19 ;cuatro;19; 4.778.000 
374425241;Consumo;Mujer;Comercio;341;Soltero;23; 40,00 ;uno;20; 5.327.000 
642109656;Consumo;Mujer;Comercio;467;Unión Libre;65; 14,15 ;tres;17; 3.652.000 
176350103;Crédito vehículo;Mujer;Comercio;341;Divorciado;39; 65,17 ;cuatro;4; 9.332.000 
238037798;Consumo;Hombre;Servicios;166;Casado;38; 25,44 ;uno;28; 14.459.000 
52953863;Consumo;Mujer;Comercio;189;Divorciado;47; 55,63 ;tres;5; 5.301.000 
136995814;Activo fijo;Hombre;Comercio;119;Unión Libre;52; 27,86 ;tres;1; 7.407.000 
912330980;Activo fijo;Mujer;Servicios;177;Casado;23; 89,84 ;cinco o +;27; 5.391.000 
